Iterações entre number1 * number2: 36000
-7 * +0 3/4 = -5 1/4
-7 * +0 3/5 = -4 1/5
-7 * +0 3/6 = -3 1/2
-7 * +0 3/7 = -3
-7 * +0 3/8 = -2 5/8
-7 * +0 3/9 = -2 1/3
-7 * +0 4/1 = -28
-7 * +0 4/2 = -14
-7 * +0 4/3 = -9 1/3
-7 * +0 4/4 = -7
-7 * +0 4/5 = -5 3/5
-7 * +0 4/6 = -4 2/3
-7 * +0 4/7 = -4
-7 * +0 4/8 = -3 1/2
-7 * +0 4/9 = -3 1/9
-7 * +0 5/1 = -35
-7 * +0 5/2 = -17 1/2
-7 * +0 5/3 = -11 2/3
-7 * +0 5/4 = -8 3/4
-7 * +0 5/5 = -7
-7 * +0 5/6 = -5 5/6
-7 * +0 5/7 = -5
-7 * +0 5/8 = -4 3/8
-7 * +0 5/9 = -3 8/9
-7 * +0 6/1 = -42
-7 * +0 6/2 = -21
-7 * +0 6/3 = -14
-7 * +0 6/4 = -10 1/2
-7 * +0 6/5 = -8 2/5
-7 * +0 6/6 = -7
-7 * +0 6/7 = -6
-7 * +0 6/8 = -5 1/4
-7 * +0 6/9 = -4 2/3
-7 * +0 7/1 = -49
-7 * +0 7/2 = -24 1/2
-7 * +0 7/3 = -16 1/3
-7 * +0 7/4 = -12 1/4
-7 * +0 7/5 = -9 4/5
-7 * +0 7/6 = -8 1/6
-7 * +0 7/7 = -7
-7 * +0 7/8 = -6 1/8
-7 * +0 7/9 = -5 4/9
-7 * +0 8/1 = -56
-7 * +0 8/2 = -28
-7 * +0 8/3 = -18 2/3
-7 * +0 8/4 = -14
-7 * +0 8/5 = -11 1/5
-7 * +0 8/6 = -9 1/3
-7 * +0 8/7 = -8
-7 * +0 8/8 = -7
-7 * +0 8/9 = -6 2/9
-7 * +0 9/1 = -63
-7 * +0 9/2 = -31 1/2
-7 * +0 9/3 = -21
-7 * +0 9/4 = -15 3/4
-7 * +0 9/5 = -12 3/5
-7 * +0 9/6 = -10 1/2
-7 * +0 9/7 = -9
-7 * +0 9/8 = -7 7/8
-7 * +0 9/9 = -7
-7 * +1 0/1 = -7
-7 * +1 0/2 = -7
-7 * +1 0/3 = -7
-7 * +1 0/4 = -7
-7 * +1 0/5 = -7
-7 * +1 0/6 = -7
-7 * +1 0/7 = -7
-7 * +1 0/8 = -7
-7 * +1 0/9 = -7
-7 * +1 1/1 = -14
-7 * +1 1/2 = -10 1/2
-7 * +1 1/3 = -9 1/3
-7 * +1 1/4 = -8 3/4
-7 * +1 1/5 = -8 2/5
-7 * +1 1/6 = -8 1/6
-7 * +1 1/7 = -8
-7 * +1 1/8 = -7 7/8
-7 * +1 1/9 = -7 7/9
-7 * +1 2/1 = -21
-7 * +1 2/2 = -14
-7 * +1 2/3 = -11 2/3
-7 * +1 2/4 = -10 1/2
-7 * +1 2/5 = -9 4/5
-7 * +1 2/6 = -9 1/3
-7 * +1 2/7 = -9
-7 * +1 2/8 = -8 3/4
-7 * +1 2/9 = -8 5/9
-7 * +1 3/1 = -28
-7 * +1 3/2 = -17 1/2
-7 * +1 3/3 = -14
-7 * +1 3/4 = -12 1/4
-7 * +1 3/5 = -11 1/5
-7 * +1 3/6 = -10 1/2
-7 * +1 3/7 = -10
-7 * +1 3/8 = -9 5/8
-7 * +1 3/9 = -9 1/3
-7 * +1 4/1 = -35
-7 * +1 4/2 = -21
-7 * +1 4/3 = -16 1/3
-7 * +1 4/4 = -14
-7 * +1 4/5 = -12 3/5
-7 * +1 4/6 = -11 2/3
-7 * +1 4/7 = -11
-7 * +1 4/8 = -10 1/2
-7 * +1 4/9 = -10 1/9
-7 * +1 5/1 = -42
-7 * +1 5/2 = -24 1/2
-7 * +1 5/3 = -18 2/3
-7 * +1 5/4 = -15 3/4
-7 * +1 5/5 = -14
-7 * +1 5/6 = -12 5/6
-7 * +1 5/7 = -12
-7 * +1 5/8 = -11 3/8
-7 * +1 5/9 = -10 8/9
-7 * +1 6/1 = -49
-7 * +1 6/2 = -28
-7 * +1 6/3 = -21
-7 * +1 6/4 = -17 1/2
-7 * +1 6/5 = -15 2/5
-7 * +1 6/6 = -14
-7 * +1 6/7 = -13
-7 * +1 6/8 = -12 1/4
-7 * +1 6/9 = -11 2/3
-7 * +1 7/1 = -56
-7 * +1 7/2 = -31 1/2
-7 * +1 7/3 = -23 1/3
-7 * +1 7/4 = -19 1/4
-7 * +1 7/5 = -16 4/5
-7 * +1 7/6 = -15 1/6
-7 * +1 7/7 = -14
-7 * +1 7/8 = -13 1/8
-7 * +1 7/9 = -12 4/9
-7 * +1 8/1 = -63
-7 * +1 8/2 = -35
-7 * +1 8/3 = -25 2/3
-7 * +1 8/4 = -21
-7 * +1 8/5 = -18 1/5
-7 * +1 8/6 = -16 1/3
-7 * +1 8/7 = -15
-7 * +1 8/8 = -14
-7 * +1 8/9 = -13 2/9
-7 * +1 9/1 = -70
-7 * +1 9/2 = -38 1/2
-7 * +1 9/3 = -28
-7 * +1 9/4 = -22 3/4
-7 * +1 9/5 = -19 3/5
-7 * +1 9/6 = -17 1/2
-7 * +1 9/7 = -16
-7 * +1 9/8 = -14 7/8
-7 * +1 9/9 = -14
-7 * +2 0/1 = -14
-7 * +2 0/2 = -14
-7 * +2 0/3 = -14
-7 * +2 0/4 = -14
-7 * +2 0/5 = -14
-7 * +2 0/6 = -14
-7 * +2 0/7 = -14
-7 * +2 0/8 = -14
-7 * +2 0/9 = -14
-7 * +2 1/1 = -21
-7 * +2 1/2 = -17 1/2
-7 * +2 1/3 = -16 1/3
-7 * +2 1/4 = -15 3/4
-7 * +2 1/5 = -15 2/5
-7 * +2 1/6 = -15 1/6
-7 * +2 1/7 = -15
-7 * +2 1/8 = -14 7/8
-7 * +2 1/9 = -14 7/9
-7 * +2 2/1 = -28
-7 * +2 2/2 = -21
-7 * +2 2/3 = -18 2/3
-7 * +2 2/4 = -17 1/2
-7 * +2 2/5 = -16 4/5
-7 * +2 2/6 = -16 1/3
-7 * +2 2/7 = -16
-7 * +2 2/8 = -15 3/4
-7 * +2 2/9 = -15 5/9
-7 * +2 3/1 = -35
-7 * +2 3/2 = -24 1/2
-7 * +2 3/3 = -21
-7 * +2 3/4 = -19 1/4
-7 * +2 3/5 = -18 1/5
-7 * +2 3/6 = -17 1/2
-7 * +2 3/7 = -17
-7 * +2 3/8 = -16 5/8
-7 * +2 3/9 = -16 1/3
-7 * +2 4/1 = -42
-7 * +2 4/2 = -28
-7 * +2 4/3 = -23 1/3
-7 * +2 4/4 = -21
-7 * +2 4/5 = -19 3/5
-7 * +2 4/6 = -18 2/3
-7 * +2 4/7 = -18
-7 * +2 4/8 = -17 1/2
-7 * +2 4/9 = -17 1/9
-7 * +2 5/1 = -49
-7 * +2 5/2 = -31 1/2
-7 * +2 5/3 = -25 2/3
-7 * +2 5/4 = -22 3/4
-7 * +2 5/5 = -21
-7 * +2 5/6 = -19 5/6
-7 * +2 5/7 = -19
-7 * +2 5/8 = -18 3/8
-7 * +2 5/9 = -17 8/9
-7 * +2 6/1 = -56
-7 * +2 6/2 = -35
-7 * +2 6/3 = -28
-7 * +2 6/4 = -24 1/2
-7 * +2 6/5 = -22 2/5
-7 * +2 6/6 = -21
-7 * +2 6/7 = -20
-7 * +2 6/8 = -19 1/4
-7 * +2 6/9 = -18 2/3
-7 * +2 7/1 = -63
-7 * +2 7/2 = -38 1/2
-7 * +2 7/3 = -30 1/3
-7 * +2 7/4 = -26 1/4
-7 * +2 7/5 = -23 4/5
-7 * +2 7/6 = -22 1/6
-7 * +2 7/7 = -21
-7 * +2 7/8 = -20 1/8
-7 * +2 7/9 = -19 4/9
-7 * +2 8/1 = -70
-7 * +2 8/2 = -42
-7 * +2 8/3 = -32 2/3
-7 * +2 8/4 = -28
-7 * +2 8/5 = -25 1/5
-7 * +2 8/6 = -23 1/3
-7 * +2 8/7 = -22
-7 * +2 8/8 = -21
-7 * +2 8/9 = -20 2/9
-7 * +2 9/1 = -77
-7 * +2 9/2 = -45 1/2
-7 * +2 9/3 = -35
-7 * +2 9/4 = -29 3/4
-7 * +2 9/5 = -26 3/5
-7 * +2 9/6 = -24 1/2
-7 * +2 9/7 = -23
-7 * +2 9/8 = -21 7/8
-7 * +2 9/9 = -21
-7 * +3 0/1 = -21
-7 * +3 0/2 = -21
-7 * +3 0/3 = -21
-7 * +3 0/4 = -21
-7 * +3 0/5 = -21
-7 * +3 0/6 = -21
-7 * +3 0/7 = -21
-7 * +3 0/8 = -21
-7 * +3 0/9 = -21
-7 * +3 1/1 = -28
-7 * +3 1/2 = -24 1/2
-7 * +3 1/3 = -23 1/3
-7 * +3 1/4 = -22 3/4
-7 * +3 1/5 = -22 2/5
-7 * +3 1/6 = -22 1/6
-7 * +3 1/7 = -22
-7 * +3 1/8 = -21 7/8
-7 * +3 1/9 = -21 7/9
-7 * +3 2/1 = -35
-7 * +3 2/2 = -28
-7 * +3 2/3 = -25 2/3
-7 * +3 2/4 = -24 1/2
-7 * +3 2/5 = -23 4/5
-7 * +3 2/6 = -23 1/3
-7 * +3 2/7 = -23
-7 * +3 2/8 = -22 3/4
-7 * +3 2/9 = -22 5/9
-7 * +3 3/1 = -42
-7 * +3 3/2 = -31 1/2
-7 * +3 3/3 = -28
-7 * +3 3/4 = -26 1/4
-7 * +3 3/5 = -25 1/5
-7 * +3 3/6 = -24 1/2
-7 * +3 3/7 = -24
-7 * +3 3/8 = -23 5/8
-7 * +3 3/9 = -23 1/3
-7 * +3 4/1 = -49
-7 * +3 4/2 = -35
-7 * +3 4/3 = -30 1/3
-7 * +3 4/4 = -28
-7 * +3 4/5 = -26 3/5
-7 * +3 4/6 = -25 2/3
-7 * +3 4/7 = -25
-7 * +3 4/8 = -24 1/2
-7 * +3 4/9 = -24 1/9
-7 * +3 5/1 = -56
-7 * +3 5/2 = -38 1/2
-7 * +3 5/3 = -32 2/3
-7 * +3 5/4 = -29 3/4
-7 * +3 5/5 = -28
-7 * +3 5/6 = -26 5/6
-7 * +3 5/7 = -26
-7 * +3 5/8 = -25 3/8
-7 * +3 5/9 = -24 8/9
-7 * +3 6/1 = -63
-7 * +3 6/2 = -42
-7 * +3 6/3 = -35
-7 * +3 6/4 = -31 1/2
-7 * +3 6/5 = -29 2/5
-7 * +3 6/6 = -28
-7 * +3 6/7 = -27
-7 * +3 6/8 = -26 1/4
-7 * +3 6/9 = -25 2/3
-7 * +3 7/1 = -70
-7 * +3 7/2 = -45 1/2
-7 * +3 7/3 = -37 1/3
-7 * +3 7/4 = -33 1/4
-7 * +3 7/5 = -30 4/5
-7 * +3 7/6 = -29 1/6
-7 * +3 7/7 = -28
-7 * +3 7/8 = -27 1/8
-7 * +3 7/9 = -26 4/9
-7 * +3 8/1 = -77
-7 * +3 8/2 = -49
-7 * +3 8/3 = -39 2/3
-7 * +3 8/4 = -35
-7 * +3 8/5 = -32 1/5
-7 * +3 8/6 = -30 1/3
-7 * +3 8/7 = -29
-7 * +3 8/8 = -28
-7 * +3 8/9 = -27 2/9
-7 * +3 9/1 = -84
-7 * +3 9/2 = -52 1/2
-7 * +3 9/3 = -42
-7 * +3 9/4 = -36 3/4
-7 * +3 9/5 = -33 3/5
-7 * +3 9/6 = -31 1/2
-7 * +3 9/7 = -30
-7 * +3 9/8 = -28 7/8
-7 * +3 9/9 = -28
-7 * +4 0/1 = -28
-7 * +4 0/2 = -28
-7 * +4 0/3 = -28
-7 * +4 0/4 = -28
-7 * +4 0/5 = -28
-7 * +4 0/6 = -28
-7 * +4 0/7 = -28
-7 * +4 0/8 = -28
-7 * +4 0/9 = -28
-7 * +4 1/1 = -35
-7 * +4 1/2 = -31 1/2
-7 * +4 1/3 = -30 1/3
-7 * +4 1/4 = -29 3/4
-7 * +4 1/5 = -29 2/5
-7 * +4 1/6 = -29 1/6
-7 * +4 1/7 = -29
-7 * +4 1/8 = -28 7/8
-7 * +4 1/9 = -28 7/9
-7 * +4 2/1 = -42
-7 * +4 2/2 = -35
-7 * +4 2/3 = -32 2/3
-7 * +4 2/4 = -31 1/2
-7 * +4 2/5 = -30 4/5
-7 * +4 2/6 = -30 1/3
-7 * +4 2/7 = -30
-7 * +4 2/8 = -29 3/4
-7 * +4 2/9 = -29 5/9
-7 * +4 3/1 = -49
-7 * +4 3/2 = -38 1/2
-7 * +4 3/3 = -35
-7 * +4 3/4 = -33 1/4
-7 * +4 3/5 = -32 1/5
-7 * +4 3/6 = -31 1/2
-7 * +4 3/7 = -31
-7 * +4 3/8 = -30 5/8
-7 * +4 3/9 = -30 1/3
-7 * +4 4/1 = -56
-7 * +4 4/2 = -42
-7 * +4 4/3 = -37 1/3
-7 * +4 4/4 = -35
-7 * +4 4/5 = -33 3/5
-7 * +4 4/6 = -32 2/3
-7 * +4 4/7 = -32
-7 * +4 4/8 = -31 1/2
-7 * +4 4/9 = -31 1/9
-7 * +4 5/1 = -63
-7 * +4 5/2 = -45 1/2
-7 * +4 5/3 = -39 2/3
-7 * +4 5/4 = -36 3/4
-7 * +4 5/5 = -35
-7 * +4 5/6 = -33 5/6
-7 * +4 5/7 = -33
-7 * +4 5/8 = -32 3/8
-7 * +4 5/9 = -31 8/9
-7 * +4 6/1 = -70
-7 * +4 6/2 = -49
-7 * +4 6/3 = -42
-7 * +4 6/4 = -38 1/2
-7 * +4 6/5 = -36 2/5
-7 * +4 6/6 = -35
-7 * +4 6/7 = -34
-7 * +4 6/8 = -33 1/4
-7 * +4 6/9 = -32 2/3
-7 * +4 7/1 = -77
-7 * +4 7/2 = -52 1/2
-7 * +4 7/3 = -44 1/3
-7 * +4 7/4 = -40 1/4
-7 * +4 7/5 = -37 4/5
-7 * +4 7/6 = -36 1/6
-7 * +4 7/7 = -35
-7 * +4 7/8 = -34 1/8
-7 * +4 7/9 = -33 4/9
-7 * +4 8/1 = -84
-7 * +4 8/2 = -56
-7 * +4 8/3 = -46 2/3
-7 * +4 8/4 = -42
-7 * +4 8/5 = -39 1/5
-7 * +4 8/6 = -37 1/3
-7 * +4 8/7 = -36
-7 * +4 8/8 = -35
-7 * +4 8/9 = -34 2/9
-7 * +4 9/1 = -91
-7 * +4 9/2 = -59 1/2
-7 * +4 9/3 = -49
-7 * +4 9/4 = -43 3/4
-7 * +4 9/5 = -40 3/5
-7 * +4 9/6 = -38 1/2
-7 * +4 9/7 = -37
-7 * +4 9/8 = -35 7/8
-7 * +4 9/9 = -35
-7 * +5 0/1 = -35
-7 * +5 0/2 = -35
-7 * +5 0/3 = -35
-7 * +5 0/4 = -35
-7 * +5 0/5 = -35
-7 * +5 0/6 = -35
-7 * +5 0/7 = -35
-7 * +5 0/8 = -35
-7 * +5 0/9 = -35
-7 * +5 1/1 = -42
-7 * +5 1/2 = -38 1/2
-7 * +5 1/3 = -37 1/3
-7 * +5 1/4 = -36 3/4
-7 * +5 1/5 = -36 2/5
-7 * +5 1/6 = -36 1/6
-7 * +5 1/7 = -36
-7 * +5 1/8 = -35 7/8
-7 * +5 1/9 = -35 7/9
-7 * +5 2/1 = -49
-7 * +5 2/2 = -42
-7 * +5 2/3 = -39 2/3
-7 * +5 2/4 = -38 1/2
-7 * +5 2/5 = -37 4/5
-7 * +5 2/6 = -37 1/3
-7 * +5 2/7 = -37
-7 * +5 2/8 = -36 3/4
-7 * +5 2/9 = -36 5/9
-7 * +5 3/1 = -56
-7 * +5 3/2 = -45 1/2
-7 * +5 3/3 = -42
-7 * +5 3/4 = -40 1/4
-7 * +5 3/5 = -39 1/5
-7 * +5 3/6 = -38 1/2
-7 * +5 3/7 = -38
-7 * +5 3/8 = -37 5/8
-7 * +5 3/9 = -37 1/3
-7 * +5 4/1 = -63
-7 * +5 4/2 = -49
-7 * +5 4/3 = -44 1/3
-7 * +5 4/4 = -42
-7 * +5 4/5 = -40 3/5
-7 * +5 4/6 = -39 2/3
-7 * +5 4/7 = -39
-7 * +5 4/8 = -38 1/2
-7 * +5 4/9 = -38 1/9
-7 * +5 5/1 = -70
-7 * +5 5/2 = -52 1/2
-7 * +5 5/3 = -46 2/3
-7 * +5 5/4 = -43 3/4
-7 * +5 5/5 = -42
-7 * +5 5/6 = -40 5/6
-7 * +5 5/7 = -40
-7 * +5 5/8 = -39 3/8
-7 * +5 5/9 = -38 8/9
-7 * +5 6/1 = -77
-7 * +5 6/2 = -56
-7 * +5 6/3 = -49
-7 * +5 6/4 = -45 1/2
-7 * +5 6/5 = -43 2/5
-7 * +5 6/6 = -42
-7 * +5 6/7 = -41
-7 * +5 6/8 = -40 1/4
-7 * +5 6/9 = -39 2/3
-7 * +5 7/1 = -84
-7 * +5 7/2 = -59 1/2
-7 * +5 7/3 = -51 1/3
-7 * +5 7/4 = -47 1/4
-7 * +5 7/5 = -44 4/5
-7 * +5 7/6 = -43 1/6
-7 * +5 7/7 = -42
-7 * +5 7/8 = -41 1/8
-7 * +5 7/9 = -40 4/9
-7 * +5 8/1 = -91
-7 * +5 8/2 = -63
-7 * +5 8/3 = -53 2/3
-7 * +5 8/4 = -49
-7 * +5 8/5 = -46 1/5
-7 * +5 8/6 = -44 1/3
-7 * +5 8/7 = -43
-7 * +5 8/8 = -42
-7 * +5 8/9 = -41 2/9
-7 * +5 9/1 = -98
-7 * +5 9/2 = -66 1/2
-7 * +5 9/3 = -56
-7 * +5 9/4 = -50 3/4
-7 * +5 9/5 = -47 3/5
-7 * +5 9/6 = -45 1/2
-7 * +5 9/7 = -44
-7 * +5 9/8 = -42 7/8
-7 * +5 9/9 = -42
-7 * +6 0/1 = -42
-7 * +6 0/2 = -42
-7 * +6 0/3 = -42
-7 * +6 0/4 = -42
-7 * +6 0/5 = -42
-7 * +6 0/6 = -42
-7 * +6 0/7 = -42
-7 * +6 0/8 = -42
-7 * +6 0/9 = -42
-7 * +6 1/1 = -49
-7 * +6 1/2 = -45 1/2
-7 * +6 1/3 = -44 1/3
-7 * +6 1/4 = -43 3/4
-7 * +6 1/5 = -43 2/5
-7 * +6 1/6 = -43 1/6
-7 * +6 1/7 = -43
-7 * +6 1/8 = -42 7/8
-7 * +6 1/9 = -42 7/9
-7 * +6 2/1 = -56
-7 * +6 2/2 = -49
-7 * +6 2/3 = -46 2/3
-7 * +6 2/4 = -45 1/2
-7 * +6 2/5 = -44 4/5
-7 * +6 2/6 = -44 1/3
-7 * +6 2/7 = -44
-7 * +6 2/8 = -43 3/4
-7 * +6 2/9 = -43 5/9
-7 * +6 3/1 = -63
-7 * +6 3/2 = -52 1/2
-7 * +6 3/3 = -49
-7 * +6 3/4 = -47 1/4
-7 * +6 3/5 = -46 1/5
-7 * +6 3/6 = -45 1/2
-7 * +6 3/7 = -45
-7 * +6 3/8 = -44 5/8
-7 * +6 3/9 = -44 1/3
-7 * +6 4/1 = -70
-7 * +6 4/2 = -56
-7 * +6 4/3 = -51 1/3
-7 * +6 4/4 = -49
-7 * +6 4/5 = -47 3/5
-7 * +6 4/6 = -46 2/3
-7 * +6 4/7 = -46
-7 * +6 4/8 = -45 1/2
-7 * +6 4/9 = -45 1/9
-7 * +6 5/1 = -77
-7 * +6 5/2 = -59 1/2
-7 * +6 5/3 = -53 2/3
-7 * +6 5/4 = -50 3/4
-7 * +6 5/5 = -49
-7 * +6 5/6 = -47 5/6
-7 * +6 5/7 = -47
-7 * +6 5/8 = -46 3/8
-7 * +6 5/9 = -45 8/9
-7 * +6 6/1 = -84
-7 * +6 6/2 = -63
-7 * +6 6/3 = -56
-7 * +6 6/4 = -52 1/2
-7 * +6 6/5 = -50 2/5
-7 * +6 6/6 = -49
-7 * +6 6/7 = -48
-7 * +6 6/8 = -47 1/4
-7 * +6 6/9 = -46 2/3
-7 * +6 7/1 = -91
-7 * +6 7/2 = -66 1/2
-7 * +6 7/3 = -58 1/3
-7 * +6 7/4 = -54 1/4
-7 * +6 7/5 = -51 4/5
-7 * +6 7/6 = -50 1/6
-7 * +6 7/7 = -49
-7 * +6 7/8 = -48 1/8
-7 * +6 7/9 = -47 4/9
-7 * +6 8/1 = -98
-7 * +6 8/2 = -70
-7 * +6 8/3 = -60 2/3
-7 * +6 8/4 = -56
-7 * +6 8/5 = -53 1/5
-7 * +6 8/6 = -51 1/3
-7 * +6 8/7 = -50
-7 * +6 8/8 = -49
-7 * +6 8/9 = -48 2/9
-7 * +6 9/1 = -105
-7 * +6 9/2 = -73 1/2
-7 * +6 9/3 = -63
-7 * +6 9/4 = -57 3/4
-7 * +6 9/5 = -54 3/5
-7 * +6 9/6 = -52 1/2
-7 * +6 9/7 = -51
-7 * +6 9/8 = -49 7/8
-7 * +6 9/9 = -49
-7 * +7 0/1 = -49
-7 * +7 0/2 = -49
-7 * +7 0/3 = -49
-7 * +7 0/4 = -49
-7 * +7 0/5 = -49
-7 * +7 0/6 = -49
-7 * +7 0/7 = -49
-7 * +7 0/8 = -49
-7 * +7 0/9 = -49
-7 * +7 1/1 = -56
-7 * +7 1/2 = -52 1/2
-7 * +7 1/3 = -51 1/3
-7 * +7 1/4 = -50 3/4
-7 * +7 1/5 = -50 2/5
-7 * +7 1/6 = -50 1/6
-7 * +7 1/7 = -50
-7 * +7 1/8 = -49 7/8
-7 * +7 1/9 = -49 7/9
-7 * +7 2/1 = -63
-7 * +7 2/2 = -56
-7 * +7 2/3 = -53 2/3
-7 * +7 2/4 = -52 1/2
-7 * +7 2/5 = -51 4/5
-7 * +7 2/6 = -51 1/3
-7 * +7 2/7 = -51
-7 * +7 2/8 = -50 3/4
-7 * +7 2/9 = -50 5/9
-7 * +7 3/1 = -70
-7 * +7 3/2 = -59 1/2
-7 * +7 3/3 = -56
-7 * +7 3/4 = -54 1/4
-7 * +7 3/5 = -53 1/5
-7 * +7 3/6 = -52 1/2
-7 * +7 3/7 = -52
-7 * +7 3/8 = -51 5/8
-7 * +7 3/9 = -51 1/3
-7 * +7 4/1 = -77
-7 * +7 4/2 = -63
-7 * +7 4/3 = -58 1/3
-7 * +7 4/4 = -56
-7 * +7 4/5 = -54 3/5
-7 * +7 4/6 = -53 2/3
-7 * +7 4/7 = -53
-7 * +7 4/8 = -52 1/2
-7 * +7 4/9 = -52 1/9
-7 * +7 5/1 = -84
-7 * +7 5/2 = -66 1/2
-7 * +7 5/3 = -60 2/3
-7 * +7 5/4 = -57 3/4
-7 * +7 5/5 = -56
-7 * +7 5/6 = -54 5/6
-7 * +7 5/7 = -54
-7 * +7 5/8 = -53 3/8
-7 * +7 5/9 = -52 8/9
-7 * +7 6/1 = -91
-7 * +7 6/2 = -70
-7 * +7 6/3 = -63
-7 * +7 6/4 = -59 1/2
-7 * +7 6/5 = -57 2/5
-7 * +7 6/6 = -56
-7 * +7 6/7 = -55
-7 * +7 6/8 = -54 1/4
-7 * +7 6/9 = -53 2/3
-7 * +7 7/1 = -98
-7 * +7 7/2 = -73 1/2
-7 * +7 7/3 = -65 1/3
-7 * +7 7/4 = -61 1/4
-7 * +7 7/5 = -58 4/5
-7 * +7 7/6 = -57 1/6
-7 * +7 7/7 = -56
-7 * +7 7/8 = -55 1/8
-7 * +7 7/9 = -54 4/9
-7 * +7 8/1 = -105
-7 * +7 8/2 = -77
-7 * +7 8/3 = -67 2/3
-7 * +7 8/4 = -63
-7 * +7 8/5 = -60 1/5
-7 * +7 8/6 = -58 1/3
-7 * +7 8/7 = -57
-7 * +7 8/8 = -56
-7 * +7 8/9 = -55 2/9
-7 * +7 9/1 = -112
-7 * +7 9/2 = -80 1/2
-7 * +7 9/3 = -70
-7 * +7 9/4 = -64 3/4
-7 * +7 9/5 = -61 3/5
-7 * +7 9/6 = -59 1/2
-7 * +7 9/7 = -58
-7 * +7 9/8 = -56 7/8
-7 * +7 9/9 = -56
-7 * +8 0/1 = -56
-7 * +8 0/2 = -56
-7 * +8 0/3 = -56
-7 * +8 0/4 = -56
-7 * +8 0/5 = -56
-7 * +8 0/6 = -56
-7 * +8 0/7 = -56
-7 * +8 0/8 = -56
-7 * +8 0/9 = -56
-7 * +8 1/1 = -63
-7 * +8 1/2 = -59 1/2
-7 * +8 1/3 = -58 1/3
-7 * +8 1/4 = -57 3/4
-7 * +8 1/5 = -57 2/5
-7 * +8 1/6 = -57 1/6
-7 * +8 1/7 = -57
-7 * +8 1/8 = -56 7/8
-7 * +8 1/9 = -56 7/9
-7 * +8 2/1 = -70
-7 * +8 2/2 = -63
-7 * +8 2/3 = -60 2/3
-7 * +8 2/4 = -59 1/2
-7 * +8 2/5 = -58 4/5
-7 * +8 2/6 = -58 1/3
-7 * +8 2/7 = -58
-7 * +8 2/8 = -57 3/4
-7 * +8 2/9 = -57 5/9
-7 * +8 3/1 = -77
-7 * +8 3/2 = -66 1/2
-7 * +8 3/3 = -63
-7 * +8 3/4 = -61 1/4
-7 * +8 3/5 = -60 1/5
-7 * +8 3/6 = -59 1/2
-7 * +8 3/7 = -59
-7 * +8 3/8 = -58 5/8
-7 * +8 3/9 = -58 1/3
-7 * +8 4/1 = -84
-7 * +8 4/2 = -70
-7 * +8 4/3 = -65 1/3
-7 * +8 4/4 = -63
-7 * +8 4/5 = -61 3/5
-7 * +8 4/6 = -60 2/3
-7 * +8 4/7 = -60
-7 * +8 4/8 = -59 1/2
-7 * +8 4/9 = -59 1/9
-7 * +8 5/1 = -91
-7 * +8 5/2 = -73 1/2
-7 * +8 5/3 = -67 2/3
-7 * +8 5/4 = -64 3/4
-7 * +8 5/5 = -63
-7 * +8 5/6 = -61 5/6
-7 * +8 5/7 = -61
-7 * +8 5/8 = -60 3/8
-7 * +8 5/9 = -59 8/9
-7 * +8 6/1 = -98
-7 * +8 6/2 = -77
-7 * +8 6/3 = -70
-7 * +8 6/4 = -66 1/2
-7 * +8 6/5 = -64 2/5
-7 * +8 6/6 = -63
-7 * +8 6/7 = -62
-7 * +8 6/8 = -61 1/4
-7 * +8 6/9 = -60 2/3
-7 * +8 7/1 = -105
-7 * +8 7/2 = -80 1/2
-7 * +8 7/3 = -72 1/3
-7 * +8 7/4 = -68 1/4
-7 * +8 7/5 = -65 4/5
-7 * +8 7/6 = -64 1/6
-7 * +8 7/7 = -63
-7 * +8 7/8 = -62 1/8
-7 * +8 7/9 = -61 4/9
-7 * +8 8/1 = -112
-7 * +8 8/2 = -84
-7 * +8 8/3 = -74 2/3
-7 * +8 8/4 = -70
-7 * +8 8/5 = -67 1/5
-7 * +8 8/6 = -65 1/3
-7 * +8 8/7 = -64
-7 * +8 8/8 = -63
-7 * +8 8/9 = -62 2/9
-7 * +8 9/1 = -119
-7 * +8 9/2 = -87 1/2
-7 * +8 9/3 = -77
-7 * +8 9/4 = -71 3/4
-7 * +8 9/5 = -68 3/5
-7 * +8 9/6 = -66 1/2
-7 * +8 9/7 = -65
-7 * +8 9/8 = -63 7/8
-7 * +8 9/9 = -63
-7 * +9 0/1 = -63
-7 * +9 0/2 = -63
-7 * +9 0/3 = -63
-7 * +9 0/4 = -63
-7 * +9 0/5 = -63
-7 * +9 0/6 = -63
-7 * +9 0/7 = -63
-7 * +9 0/8 = -63
-7 * +9 0/9 = -63
-7 * +9 1/1 = -70
-7 * +9 1/2 = -66 1/2
-7 * +9 1/3 = -65 1/3
-7 * +9 1/4 = -64 3/4
-7 * +9 1/5 = -64 2/5
-7 * +9 1/6 = -64 1/6
-7 * +9 1/7 = -64
-7 * +9 1/8 = -63 7/8
-7 * +9 1/9 = -63 7/9
-7 * +9 2/1 = -77
-7 * +9 2/2 = -70
-7 * +9 2/3 = -67 2/3
-7 * +9 2/4 = -66 1/2
-7 * +9 2/5 = -65 4/5
-7 * +9 2/6 = -65 1/3
-7 * +9 2/7 = -65
-7 * +9 2/8 = -64 3/4
-7 * +9 2/9 = -64 5/9
-7 * +9 3/1 = -84
-7 * +9 3/2 = -73 1/2
-7 * +9 3/3 = -70
-7 * +9 3/4 = -68 1/4
